Row ID,Order Priority,Discount in %,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Manager
23816,Medium,7,300.97,7.18,3077,Lynne Reid,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,United States,East,Ohio,Strongsville,44136,5/7/2015,5/9/2015,-807.59,2,582.2,88239,Erin
25489,None,4,35.44,5.09,3078,Kate McKenna,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1932,0.38,United States,East,Ohio,Toledo,43615,6/11/2015,6/11/2015,118.63,5,171.93,88240,Erin
25490,None,8,3.98,0.7,3078,Kate McKenna,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,4009® Highlighters by Sanford,0.52,United States,East,Ohio,Toledo,43615,6/11/2015,6/14/2015,23.3,9,35.19,88240,Erin
5816,Medium,7,300.97,7.18,3079,Andrew Levine,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Gyration Ultra Professional Cordless Optical Suite,0.48,United States,East,Pennsylvania,Philadelphia,19112,5/7/2015,5/9/2015,-807.59,7,2037.69,41253,Erin
7489,None,4,35.44,5.09,3079,Andrew Levine,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1932,0.38,United States,East,Pennsylvania,Philadelphia,19112,6/11/2015,6/11/2015,150.72,21,722.1,53476,Erin
7490,None,8,3.98,0.7,3079,Andrew Levine,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,4009® Highlighters by Sanford,0.52,United States,East,Pennsylvania,Philadelphia,19112,6/11/2015,6/14/2015,19.42,36,140.78,53476,Erin
7491,None,1,1.76,0.7,3079,Andrew Levine,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 310,0.56,United States,East,Pennsylvania,Philadelphia,19112,6/11/2015,6/12/2015,3.13,71,129.72,53476,Erin
7492,None,1,193.17,19.99,3079,Andrew Levine,Express Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Staxonsteel® Drawer Files,0.71,United States,East,Pennsylvania,Philadelphia,19112,6/11/2015,6/11/2015,1141.07,63,12190.98,53476,Erin
1739,Medium,0,137.48,32.18,3079,Andrew Levine,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,0.78,United States,East,Pennsylvania,Philadelphia,19112,1/7/2015,1/8/2015,-203.27,10,1483.76,12480,Erin
6807,Critical,0,2.21,1.0,3079,Andrew Levine,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Quartet Alpha® White Chalk, 12/Pack",0.38,United States,East,Pennsylvania,Philadelphia,19112,6/10/2015,6/11/2015,10.01,33,87.18,48483,Erin
20357,Critical,9,207.48,0.99,3095,Milton Lindsay,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,0.55,United States,East,Ohio,Hamilton,45011,1/19/2015,1/21/2015,683.96,5,991.24,86220,Erin
21235,High,8,40.98,7.2,3096,Mike Howard,Express Air,Consumer,Office Supplies,Appliances,Small Box,Kensington 6 Outlet SmartSocket Surge Protector,0.6,United States,East,Ohio,Hilliard,43026,5/24/2015,5/25/2015,-16.64,3,119.86,86221,Erin
21236,High,8,8.12,2.83,3096,Mike Howard,Express Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation Neon Mac Format Diskettes, 10/Pack",0.77,United States,East,Ohio,Hilliard,43026,5/24/2015,5/25/2015,-59.73,12,98.77,86221,Erin
21237,High,2,262.11,62.74,3096,Mike Howard,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Bevis Boat-Shaped Conference Table,0.75,United States,East,Ohio,Hilliard,43026,5/24/2015,5/25/2015,-633.44,9,2495.35,86221,Erin
25999,Critical,4,33.89,5.1,3096,Mike Howard,Express Air,Consumer,Office Supplies,Storage & Organization,Small Box,"File Shuttle II and Handi-File, Black",0.6,United States,East,Ohio,Hilliard,43026,6/17/2015,6/18/2015,72.98,6,200.83,86222,Erin
19816,Critical,5,35.44,5.09,3098,Lorraine Boykin,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1932,0.38,United States,East,New York,Shirley,11967,4/8/2015,4/9/2015,240.18,10,348.08,89314,Erin
22503,Low,0,11.7,6.96,3098,Lorraine Boykin,Express Air,Consumer,Office Supplies,Appliances,Medium Box,Harmony HEPA Quiet Air Purifiers,0.5,United States,East,New York,Shirley,11967,6/17/2015,6/19/2015,-11.25,10,131.69,89315,Erin
18930,Low,6,2.89,0.5,3098,Lorraine Boykin,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 498,0.38,United States,East,New York,Shirley,11967,2/28/2015,2/28/2015,9.61,5,13.93,89316,Erin
23898,Critical,3,150.89,60.2,3136,Lee Hancock,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather & Oak Executive Chair, Burgundy",0.77,United States,East,Maine,Sanford,4073,2/22/2015,2/22/2015,-677.87,23,3596.03,86791,Erin
24691,None,9,304.99,19.99,3137,Alison Sharp,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Hi-Tech Manual Binding System,0.4,United States,East,New Hampshire,Laconia,3246,6/8/2015,6/9/2015,1623.95,8,2353.55,86795,Erin
23706,None,5,4.06,6.89,3138,Herbert Donnelly Swanson,Express Air,Corporate,Office Supplies,Appliances,Small Box,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,0.6,United States,East,New Hampshire,Londonderry,3053,6/19/2015,6/21/2015,-122.84,22,92.57,86796,Erin
23427,Critical,9,280.98,57.0,3139,David Powell,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,0.78,United States,East,New Jersey,Cranford,7016,5/2/2015,5/5/2015,252.49,31,7974.21,86793,Erin
23084,High,0,7.28,3.52,3243,Marlene Phillips,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",0.68,United States,East,Connecticut,Bristol,6010,6/10/2015,6/10/2015,-25.1,3,24.44,88329,Erin
23267,Low,6,5.18,2.04,3246,Wanda Harris,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,Array® Memo Cubes,0.36,United States,East,New Hampshire,Hudson,3051,4/1/2015,4/1/2015,1.95,4,21.86,88330,Erin
25820,High,3,42.8,2.99,3249,Nicole Goldstein,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",0.36,United States,East,Maryland,Annapolis,21403,5/23/2015,5/24/2015,462.92,16,670.9,87298,Erin
5511,Critical,2,5.28,6.26,3251,Peter Brooks,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1928,0.4,United States,East,New York,New York City,10112,6/11/2015,6/12/2015,-131.16,76,412.72,39076,Erin
23324,Critical,1,11.34,5.01,3252,Milton Harrell,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 188,0.36,United States,East,New York,Rotterdam,12306,3/30/2015,4/1/2015,-11.83,1,14.52,87296,Erin
23511,Critical,2,5.28,6.26,3252,Milton Harrell,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1928,0.4,United States,East,New York,Rotterdam,12306,6/11/2015,6/12/2015,-65.58,19,103.18,87299,Erin
21459,Critical,0,122.99,70.2,3266,Edgar Kumar,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,United States,East,Maine,Sanford,4073,1/28/2015,1/29/2015,-1764.29,14,1794.88,89836,Erin
21458,Critical,1,60.97,4.5,3269,Billie Stern,Express Air,Corporate,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,0.56,United States,East,New Jersey,North Plainfield,7060,1/28/2015,1/30/2015,527.88,12,765.04,89836,Erin
20447,Medium,6,11.33,6.12,3306,Claire Warren,Regular Air,Small Business,Office Supplies,Appliances,Medium Box,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",0.42,United States,East,Connecticut,New London,6320,4/1/2015,4/3/2015,-15.92,1,17.62,90461,Erin
22732,Low,7,16.74,7.04,3307,Edwin Blackburn,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Rogers® Profile Extra Capacity Storage Tub,0.81,United States,East,Massachusetts,Agawam,1001,1/26/2015,2/2/2015,-114.2,5,80.58,90462,Erin
23451,Critical,10,6.64,54.95,3309,Edwin Chung,Regular Air,Small Business,Furniture,Office Furnishings,Small Pack,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,0.37,United States,East,Massachusetts,Natick,1760,3/24/2015,3/26/2015,-25.0,4,25.31,90460,Erin
23452,Critical,5,90.48,19.99,3310,Tiffany Grossman Hardin,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,0.4,United States,East,Massachusetts,Sandwich,2563,3/24/2015,3/25/2015,255.15,4,369.78,90460,Erin
22734,Low,6,6.45,1.34,3311,Jackie Flynn,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",0.36,United States,East,Massachusetts,Winchester,1890,1/26/2015,1/31/2015,39.43,9,57.14,90462,Erin
22733,Low,5,122.99,70.2,3314,Billy Hale,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,United States,East,New Jersey,Fort Lee,7024,1/26/2015,1/30/2015,-722.23,4,498.31,90462,Erin
2986,Critical,3,194.3,11.54,3342,Paul Tate,Regular Air,Home Office,Furniture,Office Furnishings,Large Box,Electrix Halogen Magnifier Lamp,0.59,United States,East,District of Columbia,Washington,20006,2/13/2015,2/15/2015,2861.01,42,8549.04,21572,Erin
19749,Low,10,80.97,33.6,3366,Dana Boyle,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Lexmark Z25 Color Inkjet Printer,0.37,United States,East,Ohio,Troy,45373,5/24/2015,5/29/2015,66.22,11,837.57,90501,Erin
19750,Low,2,6.48,5.11,3366,Dana Boyle,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 231,0.37,United States,East,Ohio,Troy,45373,5/24/2015,5/28/2015,-23.53,8,56.22,90501,Erin
23428,Critical,8,30.97,4.0,3367,Renee McKenzie,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Microsoft Multimedia Keyboard,0.74,United States,East,Ohio,Upper Arlington,43221,5/2/2015,5/3/2015,10.68,26,758.97,90502,Erin
23429,Critical,10,4.13,0.5,3367,Renee McKenzie,Express Air,Home Office,Office Supplies,Labels,Small Box,Avery 506,0.39,United States,East,Ohio,Upper Arlington,43221,5/2/2015,5/4/2015,58.26,18,84.44,90502,Erin
26104,Medium,6,7.1,6.05,3369,Stacy Byrne,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Hanging View Binder, White, 1""",0.39,United States,East,Ohio,Westerville,43081,2/12/2015,2/13/2015,-42.17,4,29.99,90500,Erin
18311,Medium,1,179.29,29.21,3374,Jamie Ward,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,"Bevis Round Conference Table Top, X-Base",0.76,United States,East,Maryland,Odenton,21113,6/2/2015,6/4/2015,66.36,8,1487.9,87473,Erin
18320,High,5,73.98,12.14,3374,Jamie Ward,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Keytronic 105-Key Spanish Keyboard,0.67,United States,East,Maryland,Odenton,21113,6/29/2015,6/30/2015,-1.9,8,600.4,87474,Erin
18321,High,0,5.98,7.15,3374,Jamie Ward,Regular Air,Home Office,Office Supplies,Paper,Small Box,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),0.36,United States,East,Maryland,Odenton,21113,6/29/2015,7/1/2015,-37.05,5,34.25,87474,Erin
18322,High,9,3.57,4.17,3374,Jamie Ward,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,Barrel Sharpener,0.59,United States,East,Maryland,Odenton,21113,6/29/2015,7/1/2015,-56.89,9,31.45,87474,Erin
22341,Low,4,2.98,2.03,3385,Daniel Richmond,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",0.57,United States,East,Ohio,Boardman,44512,1/16/2015,1/16/2015,-22.01,5,15.7,88745,Erin
22342,Low,1,125.99,8.99,3385,Daniel Richmond,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,M70,0.59,United States,East,Ohio,Boardman,44512,1/16/2015,1/21/2015,426.46,6,680.65,88745,Erin
23190,Critical,0,2.61,0.5,3386,Carmen Elmore,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 494,0.39,United States,East,Ohio,Bowling Green,43402,5/3/2015,5/5/2015,19.55,10,28.34,88746,Erin
23191,Critical,4,25.38,8.99,3386,Carmen Elmore,Express Air,Corporate,Furniture,Office Furnishings,Small Pack,"Executive Impressions 13"" Chairman Wall Clock",0.5,United States,East,Ohio,Bowling Green,43402,5/3/2015,5/6/2015,152.48,35,861.3,88746,Erin
24911,Medium,10,9.38,4.93,3400,Florence Gold,Express Air,Small Business,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",0.57,United States,East,West Virginia,Fairmont,26554,4/4/2015,4/4/2015,-24.71,15,135.78,87537,Erin
24844,Medium,9,78.69,19.99,14,Gwendolyn F Tyson,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,0.43,United States,Central,Minnesota,Prior Lake,55372,5/12/2015,5/14/2015,803.47,16,1164.45,86838,Chris
24846,Medium,8,3.28,2.31,14,Gwendolyn F Tyson,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 321,0.56,United States,Central,Minnesota,Prior Lake,55372,5/12/2015,5/13/2015,-24.03,7,22.23,86838,Chris
24847,Medium,5,3.28,4.2,14,Gwendolyn F Tyson,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 351,0.56,United States,Central,Minnesota,Prior Lake,55372,5/12/2015,5/13/2015,-37.03,4,13.99,86838,Chris
24848,Medium,5,3.58,1.63,14,Gwendolyn F Tyson,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,"OIC Colored Binder Clips, Assorted Sizes",0.36,United States,Central,Minnesota,Prior Lake,55372,5/12/2015,5/13/2015,-0.71,4,14.26,86838,Chris
22890,High,2,5.98,5.15,62,Pam Gilbert,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 193,0.36,United States,Central,Texas,Round Rock,78664,5/9/2015,5/11/2015,2.14,3,22.85,87407,Chris
25354,High,4,29.14,4.86,62,Pam Gilbert,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Speed Message, No Reply Area, Duplicate",0.38,United States,Central,Texas,Round Rock,78664,6/12/2015,6/14/2015,349.41,17,506.39,87408,Chris
6243,None,4,160.98,30.0,94,Eddie House Mueller,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,0.62,United States,Central,Illinois,Chicago,60601,5/3/2015,5/5/2015,116.1,37,6276.34,44231,Chris
6244,None,1,17.98,4.0,94,Eddie House Mueller,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",0.79,United States,Central,Illinois,Chicago,60601,5/3/2015,5/5/2015,-87.96,146,2664.4,44231,Chris
24243,None,4,160.98,30.0,97,Max McKenna,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,0.62,United States,Central,Kansas,Manhattan,66502,5/3/2015,5/5/2015,255.42,9,1526.68,87306,Chris
24245,None,6,115.99,8.99,97,Max McKenna,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,5185,0.58,United States,Central,Kansas,Manhattan,66502,5/3/2015,5/4/2015,685.61,20,1952.56,87306,Chris
24319,None,2,1.74,4.08,129,Kara Allison,Regular Air,Small Business,Furniture,Office Furnishings,Small Pack,"Eldon Regeneration Recycled Desk Accessories, Smoke",0.53,United States,Central,Illinois,Alton,62002,1/27/2015,1/28/2015,-37.39,5,10.23,86693,Chris
18161,None,7,15.74,1.39,129,Kara Allison,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",0.4,United States,Central,Illinois,Alton,62002,5/25/2015,5/26/2015,149.89,14,217.23,86694,Chris
23365,None,1,45.98,4.8,146,Yvonne Fox,Regular Air,Small Business,Furniture,Office Furnishings,Wrap Bag,Tenex B1-RE Series Chair Mats for Low Pile Carpets,0.68,United States,Central,Texas,Watauga,76148,3/12/2015,3/13/2015,133.58,4,193.59,91088,Chris
22907,Medium,6,180.98,26.2,146,Yvonne Fox,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Global Ergonomic Managers Chair,0.59,United States,Central,Texas,Watauga,76148,4/23/2015,4/24/2015,251.41,5,929.57,91090,Chris
18521,High,7,10.06,2.06,188,Alex Harrell,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,United States,Central,Texas,Gainesville,76240,5/22/2015,5/22/2015,152.66,23,221.24,88361,Chris
18522,High,7,1.68,1.57,188,Alex Harrell,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,United States,Central,Texas,Gainesville,76240,5/22/2015,5/23/2015,7.15,29,46.65,88361,Chris
18817,High,10,58.1,1.49,190,Lloyd Norris,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Arch Ring Binders,0.38,United States,Central,Illinois,Arlington Heights,60004,2/12/2015,2/13/2015,113.65,3,164.71,89092,Chris
18818,High,1,80.48,4.5,191,Gerald Kearney,Regular Air,Corporate,Office Supplies,Appliances,Small Box,APC 7 Outlet Network SurgeArrest Surge Protector,0.55,United States,Central,Illinois,Aurora,60505,2/12/2015,2/15/2015,-35.47,1,79.68,89092,Chris
20520,None,5,3.8,1.49,191,Gerald Kearney,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,United States,Central,Illinois,Aurora,60505,4/9/2015,4/11/2015,14.47,14,53.26,89093,Chris
20521,None,9,30.73,4.0,191,Gerald Kearney,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,United States,Central,Illinois,Aurora,60505,4/9/2015,4/9/2015,-99.99,7,203.49,89093,Chris
20522,None,0,125.99,8.08,191,Gerald Kearney,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,StarTAC ST7762,0.57,United States,Central,Illinois,Aurora,60505,4/9/2015,4/10/2015,1348.6,22,2356.01,89093,Chris
25158,Critical,0,161.55,19.99,197,Samantha Weaver,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,United States,Central,Kansas,Overland Park,66212,4/2/2015,4/4/2015,1167.16,19,3108.98,88921,Chris
7158,Critical,0,161.55,19.99,198,Leroy Blanchard,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,United States,Central,Michigan,Detroit,48138,4/2/2015,4/4/2015,1014.92,77,12599.55,51072,Chris
22136,None,9,12.28,4.86,202,Max Small,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1933,0.38,United States,Central,Oklahoma,Bartlesville,74006,4/27/2015,4/28/2015,1.73,3,34.65,88971,Chris
18783,High,3,7.37,5.53,202,Max Small,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",0.69,United States,Central,Oklahoma,Bartlesville,74006,1/16/2015,1/18/2015,-133.7,11,85.79,88972,Chris
25500,Medium,7,5.81,8.49,233,Michele Bullard,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes Black Plastic Comb Bindings,0.39,United States,Central,Illinois,Orland Park,60462,2/20/2015,2/22/2015,-243.24,10,58.8,90237,Chris
25501,Medium,4,9.65,6.22,233,Michele Bullard,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",0.55,United States,Central,Illinois,Orland Park,60462,2/20/2015,2/21/2015,-53.62,12,120.47,90237,Chris
23058,Critical,6,279.81,23.19,234,Don Cameron,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,0.59,United States,Central,Iowa,Newton,50208,2/5/2015,2/6/2015,1103.97,6,1599.96,90236,Chris
25121,High,3,28.53,1.49,234,Don Cameron,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Lock-Up Easel 'Spel-Binder',0.38,United States,Central,Iowa,Newton,50208,3/27/2015,3/29/2015,136.34,7,197.59,90238,Chris
25122,High,1,15.28,1.99,234,Don Cameron,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+R, 3/Pack",0.42,United States,Central,Iowa,Newton,50208,3/27/2015,3/29/2015,-12.46,2,33.04,90238,Chris
22044,Low,6,3.34,7.49,234,Don Cameron,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,"Eldon Spacemaker® Box, Quick-Snap Lid, Clear",0.54,United States,Central,Iowa,Newton,50208,4/28/2015,4/30/2015,-175.86,8,27.45,90239,Chris
18773,Critical,2,2.58,1.3,250,Brenda Nelson Blanchard,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,DIXON Oriole® Pencils,0.59,United States,Central,Minnesota,Richfield,55423,5/28/2015,5/29/2015,1.11,39,109.74,87214,Chris
18774,Critical,2,65.99,3.9,250,Brenda Nelson Blanchard,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,StarTAC Series,0.55,United States,Central,Minnesota,Richfield,55423,5/28/2015,5/29/2015,1061.38,27,1543.55,87214,Chris
20858,None,0,73.98,12.14,266,Ross Frederick,Express Air,Corporate,Technology,Computer Peripherals,Small Box,Keytronic 105-Key Spanish Keyboard,0.67,United States,Central,Texas,San Antonio,78207,5/18/2015,5/20/2015,326.25,17,1300.81,90593,Chris
19823,Medium,8,6.48,7.03,266,Ross Frederick,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 214,0.37,United States,Central,Texas,San Antonio,78207,5/15/2015,5/16/2015,8.93,10,67.86,90594,Chris
19824,Medium,1,20.34,35.0,266,Ross Frederick,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,0.84,United States,Central,Texas,San Antonio,78207,5/15/2015,5/16/2015,229.64,33,747.28,90594,Chris
19168,Low,0,4.13,5.34,286,Virginia Gay,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,ACCOHIDE® Binder by Acco,0.38,United States,Central,Kansas,Shawnee,66203,6/17/2015,6/21/2015,-61.87,9,40.95,89761,Chris
19169,Low,10,130.98,54.74,286,Virginia Gay,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,United States,Central,Kansas,Shawnee,66203,6/17/2015,6/21/2015,-530.24,9,1155.73,89761,Chris
25624,Critical,9,28.48,1.99,288,Patricia Cole Blair,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",0.4,United States,Central,Kansas,Wichita,67212,1/16/2015,1/19/2015,132.69,7,192.3,89762,Chris
25625,Critical,8,65.99,4.99,288,Patricia Cole Blair,Express Air,Small Business,Technology,Telephones and Communication,Small Box,MicroTAC 650,0.58,United States,Central,Kansas,Wichita,67212,1/16/2015,1/18/2015,496.89,14,748.1,89762,Chris
18853,Medium,4,1637.53,24.49,314,Ruby Gibbons,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Medium Box,High Speed Automatic Electric Letter Opener,0.81,United States,Central,Illinois,Forest Park,60130,3/20/2015,3/22/2015,-1759.58,2,3206.94,89166,Chris
25111,None,6,7.99,5.03,326,Brenda May,Regular Air,Consumer,Technology,Telephones and Communication,Medium Box,Bell Sonecor JB700 Caller ID,0.6,United States,Central,Illinois,Batavia,60510,6/9/2015,6/10/2015,-29.17,4,28.46,90973,Chris
3392,None,2,200.98,55.96,373,Jeanne Werner,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,O'Sullivan Living Dimensions 3-Shelf Bookcases,0.75,United States,Central,Michigan,Detroit,48234,3/14/2015,3/16/2015,-163.63,45,9539.6,24193,Chris
3393,None,2,4.28,5.17,373,Jeanne Werner,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1971,0.4,United States,Central,Michigan,Detroit,48234,3/14/2015,3/15/2015,-63.87,24,109.86,24193,Chris
3394,None,4,85.99,0.99,373,Jeanne Werner,Regular Air,Small Business,Technology,Telephones and Communication,Wrap Bag,Accessory4,0.85,United States,Central,Michigan,Detroit,48234,3/14/2015,3/16/2015,-175.18,19,1426.51,24193,Chris
19073,Medium,3,25.98,5.37,377,Sylvia Bush,Regular Air,Consumer,Office Supplies,Appliances,Medium Box,3M Office Air Cleaner,0.5,United States,Central,Illinois,Batavia,60510,4/17/2015,4/17/2015,250.04,17,460.87,89579,Chris
22401,None,7,415.88,11.37,381,Danielle Watts,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Deluxe Rollaway Locking File with Drawer,0.57,United States,Central,Illinois,Bloomington,61701,5/1/2015,5/1/2015,-539.59,1,394.51,88929,Chris
20919,High,10,8.88,6.28,387,Angela Howe,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC Instant Index™ System for Binding Systems,0.35,United States,Central,Nebraska,Grand Island,68801,6/12/2015,6/14/2015,-27.28,15,126.9,90339,Chris
22223,Critical,3,5.28,5.66,388,Roger Schwartz,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),0.4,United States,Central,Nebraska,Kearney,68847,1/3/2015,1/5/2015,-51.56,4,22.82,90337,Chris
22224,Critical,1,110.99,2.5,388,Roger Schwartz,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T18,0.57,United States,Central,Nebraska,Kearney,68847,1/3/2015,1/6/2015,-263.57,2,188.66,90337,Chris
23853,Low,3,160.98,30.0,389,Joel Buckley,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,0.62,United States,Central,Nebraska,Lincoln,68502,2/6/2015,2/10/2015,1273.21,11,1845.23,90338,Chris
25449,Medium,2,34.98,7.53,392,Erica R Fuller,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Fellowes EZ Multi-Media Keyboard,0.76,United States,Central,Missouri,Clayton,63105,3/5/2015,3/7/2015,-159.68,1,37.16,86383,Chris
